track_id,culture,split
bilal63_turkish_music_emotion_dataset_00000067,turkey,train
bilal63_turkish_music_emotion_dataset_00000068,turkey,train
bilal63_turkish_music_emotion_dataset_00000069,turkey,train
bilal63_turkish_music_emotion_dataset_00000071,turkey,train
bilal63_turkish_music_emotion_dataset_00000072,turkey,train
bilal63_turkish_music_emotion_dataset_00000073,turkey,train
bilal63_turkish_music_emotion_dataset_00000075,turkey,train
bilal63_turkish_music_emotion_dataset_00000077,turkey,train
bilal63_turkish_music_emotion_dataset_00000078,turkey,train
bilal63_turkish_music_emotion_dataset_00000080,turkey,train
bilal63_turkish_music_emotion_dataset_00000081,turkey,train
bilal63_turkish_music_emotion_dataset_00000082,turkey,train
bilal63_turkish_music_emotion_dataset_00000083,turkey,train
bilal63_turkish_music_emotion_dataset_00000084,turkey,train
bilal63_turkish_music_emotion_dataset_00000085,turkey,train
bilal63_turkish_music_emotion_dataset_00000089,turkey,train
bilal63_turkish_music_emotion_dataset_00000090,turkey,train
bilal63_turkish_music_emotion_dataset_00000091,turkey,train
bilal63_turkish_music_emotion_dataset_00000092,turkey,train
bilal63_turkish_music_emotion_dataset_00000093,turkey,train
bilal63_turkish_music_emotion_dataset_00000094,turkey,train
bilal63_turkish_music_emotion_dataset_00000097,turkey,train
bilal63_turkish_music_emotion_dataset_00000098,turkey,train
bilal63_turkish_music_emotion_dataset_00000100,turkey,train
bilal63_turkish_music_emotion_dataset_00000103,turkey,train
bilal63_turkish_music_emotion_dataset_00000104,turkey,train
bilal63_turkish_music_emotion_dataset_00000107,turkey,train
bilal63_turkish_music_emotion_dataset_00000108,turkey,train
bilal63_turkish_music_emotion_dataset_00000109,turkey,train
bilal63_turkish_music_emotion_dataset_00000110,turkey,train
bilal63_turkish_music_emotion_dataset_00000111,turkey,train
bilal63_turkish_music_emotion_dataset_00000112,turkey,train
bilal63_turkish_music_emotion_dataset_00000114,turkey,train
bilal63_turkish_music_emotion_dataset_00000116,turkey,train
bilal63_turkish_music_emotion_dataset_00000117,turkey,train
bilal63_turkish_music_emotion_dataset_00000118,turkey,train
bilal63_turkish_music_emotion_dataset_00000119,turkey,train
bilal63_turkish_music_emotion_dataset_00000120,turkey,train
bilal63_turkish_music_emotion_dataset_00000121,turkey,train
bilal63_turkish_music_emotion_dataset_00000122,turkey,train
bilal63_turkish_music_emotion_dataset_00000123,turkey,train
bilal63_turkish_music_emotion_dataset_00000124,turkey,train
bilal63_turkish_music_emotion_dataset_00000127,turkey,train
bilal63_turkish_music_emotion_dataset_00000128,turkey,train
bilal63_turkish_music_emotion_dataset_00000129,turkey,train
bilal63_turkish_music_emotion_dataset_00000130,turkey,train
bilal63_turkish_music_emotion_dataset_00000131,turkey,train
bilal63_turkish_music_emotion_dataset_00000132,turkey,train
bilal63_turkish_music_emotion_dataset_00000133,turkey,train
bilal63_turkish_music_emotion_dataset_00000134,turkey,train
bilal63_turkish_music_emotion_dataset_00000135,turkey,train
bilal63_turkish_music_emotion_dataset_00000136,turkey,train
bilal63_turkish_music_emotion_dataset_00000137,turkey,train
bilal63_turkish_music_emotion_dataset_00000139,turkey,train
bilal63_turkish_music_emotion_dataset_00000140,turkey,train
bilal63_turkish_music_emotion_dataset_00000141,turkey,train
bilal63_turkish_music_emotion_dataset_00000142,turkey,train
bilal63_turkish_music_emotion_dataset_00000143,turkey,train
bilal63_turkish_music_emotion_dataset_00000144,turkey,train
bilal63_turkish_music_emotion_dataset_00000145,turkey,train
bilal63_turkish_music_emotion_dataset_00000146,turkey,train
bilal63_turkish_music_emotion_dataset_00000147,turkey,train
bilal63_turkish_music_emotion_dataset_00000149,turkey,train
bilal63_turkish_music_emotion_dataset_00000150,turkey,train
bilal63_turkish_music_emotion_dataset_00000151,turkey,train
bilal63_turkish_music_emotion_dataset_00000152,turkey,train
bilal63_turkish_music_emotion_dataset_00000153,turkey,train
bilal63_turkish_music_emotion_dataset_00000155,turkey,train
bilal63_turkish_music_emotion_dataset_00000156,turkey,train
bilal63_turkish_music_emotion_dataset_00000157,turkey,train
bilal63_turkish_music_emotion_dataset_00000158,turkey,train
bilal63_turkish_music_emotion_dataset_00000159,turkey,train
bilal63_turkish_music_emotion_dataset_00000161,turkey,train
bilal63_turkish_music_emotion_dataset_00000162,turkey,train
bilal63_turkish_music_emotion_dataset_00000163,turkey,train
bilal63_turkish_music_emotion_dataset_00000164,turkey,train
bilal63_turkish_music_emotion_dataset_00000165,turkey,train
bilal63_turkish_music_emotion_dataset_00000167,turkey,train
bilal63_turkish_music_emotion_dataset_00000168,turkey,train
bilal63_turkish_music_emotion_dataset_00000169,turkey,train
bilal63_turkish_music_emotion_dataset_00000170,turkey,train
bilal63_turkish_music_emotion_dataset_00000171,turkey,train
bilal63_turkish_music_emotion_dataset_00000172,turkey,train
bilal63_turkish_music_emotion_dataset_00000173,turkey,train
bilal63_turkish_music_emotion_dataset_00000174,turkey,train
bilal63_turkish_music_emotion_dataset_00000176,turkey,train
bilal63_turkish_music_emotion_dataset_00000178,turkey,train
bilal63_turkish_music_emotion_dataset_00000179,turkey,train
bilal63_turkish_music_emotion_dataset_00000180,turkey,train
bilal63_turkish_music_emotion_dataset_00000181,turkey,train
bilal63_turkish_music_emotion_dataset_00000182,turkey,train
bilal63_turkish_music_emotion_dataset_00000183,turkey,train
bilal63_turkish_music_emotion_dataset_00000184,turkey,train
bilal63_turkish_music_emotion_dataset_00000185,turkey,train
bilal63_turkish_music_emotion_dataset_00000186,turkey,train
bilal63_turkish_music_emotion_dataset_00000187,turkey,train
bilal63_turkish_music_emotion_dataset_00000188,turkey,train
bilal63_turkish_music_emotion_dataset_00000189,turkey,train
bilal63_turkish_music_emotion_dataset_00000190,turkey,train
bilal63_turkish_music_emotion_dataset_00000191,turkey,train
bilal63_turkish_music_emotion_dataset_00000194,turkey,train
bilal63_turkish_music_emotion_dataset_00000195,turkey,train
bilal63_turkish_music_emotion_dataset_00000196,turkey,train
bilal63_turkish_music_emotion_dataset_00000197,turkey,train
bilal63_turkish_music_emotion_dataset_00000198,turkey,train
bilal63_turkish_music_emotion_dataset_00000200,turkey,train
bilal63_turkish_music_emotion_dataset_00000203,turkey,train
bilal63_turkish_music_emotion_dataset_00000204,turkey,train
bilal63_turkish_music_emotion_dataset_00000205,turkey,train
bilal63_turkish_music_emotion_dataset_00000206,turkey,train
bilal63_turkish_music_emotion_dataset_00000207,turkey,train
bilal63_turkish_music_emotion_dataset_00000208,turkey,train
bilal63_turkish_music_emotion_dataset_00000209,turkey,train
bilal63_turkish_music_emotion_dataset_00000212,turkey,train
bilal63_turkish_music_emotion_dataset_00000213,turkey,train
bilal63_turkish_music_emotion_dataset_00000214,turkey,train
bilal63_turkish_music_emotion_dataset_00000215,turkey,train
bilal63_turkish_music_emotion_dataset_00000216,turkey,train
bilal63_turkish_music_emotion_dataset_00000217,turkey,train
bilal63_turkish_music_emotion_dataset_00000218,turkey,train
bilal63_turkish_music_emotion_dataset_00000220,turkey,train
bilal63_turkish_music_emotion_dataset_00000222,turkey,train
bilal63_turkish_music_emotion_dataset_00000223,turkey,train
bilal63_turkish_music_emotion_dataset_00000225,turkey,train
bilal63_turkish_music_emotion_dataset_00000226,turkey,train
bilal63_turkish_music_emotion_dataset_00000227,turkey,train
bilal63_turkish_music_emotion_dataset_00000228,turkey,train
bilal63_turkish_music_emotion_dataset_00000229,turkey,train
bilal63_turkish_music_emotion_dataset_00000230,turkey,train
bilal63_turkish_music_emotion_dataset_00000231,turkey,train
bilal63_turkish_music_emotion_dataset_00000232,turkey,train
bilal63_turkish_music_emotion_dataset_00000233,turkey,train
bilal63_turkish_music_emotion_dataset_00000235,turkey,train
bilal63_turkish_music_emotion_dataset_00000236,turkey,train
bilal63_turkish_music_emotion_dataset_00000237,turkey,train
bilal63_turkish_music_emotion_dataset_00000238,turkey,train
bilal63_turkish_music_emotion_dataset_00000241,turkey,train
bilal63_turkish_music_emotion_dataset_00000242,turkey,train
bilal63_turkish_music_emotion_dataset_00000243,turkey,train
bilal63_turkish_music_emotion_dataset_00000244,turkey,train
bilal63_turkish_music_emotion_dataset_00000246,turkey,train
bilal63_turkish_music_emotion_dataset_00000247,turkey,train
bilal63_turkish_music_emotion_dataset_00000248,turkey,train
bilal63_turkish_music_emotion_dataset_00000249,turkey,train
bilal63_turkish_music_emotion_dataset_00000250,turkey,train
bilal63_turkish_music_emotion_dataset_00000251,turkey,train
bilal63_turkish_music_emotion_dataset_00000252,turkey,train
bilal63_turkish_music_emotion_dataset_00000253,turkey,train
bilal63_turkish_music_emotion_dataset_00000254,turkey,train
bilal63_turkish_music_emotion_dataset_00000255,turkey,train
bilal63_turkish_music_emotion_dataset_00000257,turkey,train
bilal63_turkish_music_emotion_dataset_00000258,turkey,train
bilal63_turkish_music_emotion_dataset_00000259,turkey,train
bilal63_turkish_music_emotion_dataset_00000261,turkey,train
bilal63_turkish_music_emotion_dataset_00000262,turkey,train
bilal63_turkish_music_emotion_dataset_00000263,turkey,train
bilal63_turkish_music_emotion_dataset_00000264,turkey,train
bilal63_turkish_music_emotion_dataset_00000265,turkey,train
bilal63_turkish_music_emotion_dataset_00000266,turkey,train
bilal63_turkish_music_emotion_dataset_00000269,turkey,train
bilal63_turkish_music_emotion_dataset_00000270,turkey,train
bilal63_turkish_music_emotion_dataset_00000271,turkey,train
bilal63_turkish_music_emotion_dataset_00000272,turkey,train
bilal63_turkish_music_emotion_dataset_00000273,turkey,train
bilal63_turkish_music_emotion_dataset_00000274,turkey,train
bilal63_turkish_music_emotion_dataset_00000275,turkey,train
bilal63_turkish_music_emotion_dataset_00000277,turkey,train
bilal63_turkish_music_emotion_dataset_00000278,turkey,train
bilal63_turkish_music_emotion_dataset_00000280,turkey,train
bilal63_turkish_music_emotion_dataset_00000281,turkey,train
bilal63_turkish_music_emotion_dataset_00000282,turkey,train
bilal63_turkish_music_emotion_dataset_00000283,turkey,train
bilal63_turkish_music_emotion_dataset_00000284,turkey,train
bilal63_turkish_music_emotion_dataset_00000287,turkey,train
bilal63_turkish_music_emotion_dataset_00000288,turkey,train
bilal63_turkish_music_emotion_dataset_00000289,turkey,train
bilal63_turkish_music_emotion_dataset_00000290,turkey,train
bilal63_turkish_music_emotion_dataset_00000291,turkey,train
bilal63_turkish_music_emotion_dataset_00000293,turkey,train
bilal63_turkish_music_emotion_dataset_00000294,turkey,train
bilal63_turkish_music_emotion_dataset_00000295,turkey,train
bilal63_turkish_music_emotion_dataset_00000297,turkey,train
bilal63_turkish_music_emotion_dataset_00000298,turkey,train
bilal63_turkish_music_emotion_dataset_00000300,turkey,train
bilal63_turkish_music_emotion_dataset_00000301,turkey,train
bilal63_turkish_music_emotion_dataset_00000303,turkey,train
bilal63_turkish_music_emotion_dataset_00000304,turkey,train
bilal63_turkish_music_emotion_dataset_00000305,turkey,train
bilal63_turkish_music_emotion_dataset_00000306,turkey,train
bilal63_turkish_music_emotion_dataset_00000307,turkey,train
bilal63_turkish_music_emotion_dataset_00000308,turkey,train
bilal63_turkish_music_emotion_dataset_00000309,turkey,train
bilal63_turkish_music_emotion_dataset_00000310,turkey,train
bilal63_turkish_music_emotion_dataset_00000311,turkey,train
bilal63_turkish_music_emotion_dataset_00000312,turkey,train
bilal63_turkish_music_emotion_dataset_00000313,turkey,train
bilal63_turkish_music_emotion_dataset_00000314,turkey,train
bilal63_turkish_music_emotion_dataset_00000316,turkey,train
bilal63_turkish_music_emotion_dataset_00000317,turkey,train
bilal63_turkish_music_emotion_dataset_00000318,turkey,train
bilal63_turkish_music_emotion_dataset_00000319,turkey,train
bilal63_turkish_music_emotion_dataset_00000321,turkey,train
bilal63_turkish_music_emotion_dataset_00000322,turkey,train
bilal63_turkish_music_emotion_dataset_00000323,turkey,train
bilal63_turkish_music_emotion_dataset_00000324,turkey,train
bilal63_turkish_music_emotion_dataset_00000325,turkey,train
bilal63_turkish_music_emotion_dataset_00000326,turkey,train
bilal63_turkish_music_emotion_dataset_00000328,turkey,train
bilal63_turkish_music_emotion_dataset_00000331,turkey,train
bilal63_turkish_music_emotion_dataset_00000332,turkey,train
bilal63_turkish_music_emotion_dataset_00000333,turkey,train
bilal63_turkish_music_emotion_dataset_00000334,turkey,train
bilal63_turkish_music_emotion_dataset_00000335,turkey,train
bilal63_turkish_music_emotion_dataset_00000336,turkey,train
bilal63_turkish_music_emotion_dataset_00000337,turkey,train
bilal63_turkish_music_emotion_dataset_00000338,turkey,train
bilal63_turkish_music_emotion_dataset_00000339,turkey,train
bilal63_turkish_music_emotion_dataset_00000340,turkey,train
bilal63_turkish_music_emotion_dataset_00000341,turkey,train
bilal63_turkish_music_emotion_dataset_00000342,turkey,train
bilal63_turkish_music_emotion_dataset_00000343,turkey,train
bilal63_turkish_music_emotion_dataset_00000344,turkey,train
bilal63_turkish_music_emotion_dataset_00000345,turkey,train
bilal63_turkish_music_emotion_dataset_00000346,turkey,train
bilal63_turkish_music_emotion_dataset_00000347,turkey,train
bilal63_turkish_music_emotion_dataset_00000348,turkey,train
bilal63_turkish_music_emotion_dataset_00000349,turkey,train
bilal63_turkish_music_emotion_dataset_00000351,turkey,train
bilal63_turkish_music_emotion_dataset_00000352,turkey,train
bilal63_turkish_music_emotion_dataset_00000353,turkey,train
bilal63_turkish_music_emotion_dataset_00000354,turkey,train
bilal63_turkish_music_emotion_dataset_00000355,turkey,train
bilal63_turkish_music_emotion_dataset_00000356,turkey,train
bilal63_turkish_music_emotion_dataset_00000357,turkey,train
bilal63_turkish_music_emotion_dataset_00000358,turkey,train
bilal63_turkish_music_emotion_dataset_00000359,turkey,train
bilal63_turkish_music_emotion_dataset_00000361,turkey,train
bilal63_turkish_music_emotion_dataset_00000362,turkey,train
bilal63_turkish_music_emotion_dataset_00000363,turkey,train
bilal63_turkish_music_emotion_dataset_00000364,turkey,train
bilal63_turkish_music_emotion_dataset_00000365,turkey,train
bilal63_turkish_music_emotion_dataset_00000366,turkey,train
bilal63_turkish_music_emotion_dataset_00000367,turkey,train
bilal63_turkish_music_emotion_dataset_00000368,turkey,train
bilal63_turkish_music_emotion_dataset_00000369,turkey,train
bilal63_turkish_music_emotion_dataset_00000371,turkey,train
bilal63_turkish_music_emotion_dataset_00000372,turkey,train
bilal63_turkish_music_emotion_dataset_00000373,turkey,train
bilal63_turkish_music_emotion_dataset_00000374,turkey,train
bilal63_turkish_music_emotion_dataset_00000376,turkey,train
bilal63_turkish_music_emotion_dataset_00000377,turkey,train
bilal63_turkish_music_emotion_dataset_00000378,turkey,train
bilal63_turkish_music_emotion_dataset_00000379,turkey,train
bilal63_turkish_music_emotion_dataset_00000380,turkey,train
bilal63_turkish_music_emotion_dataset_00000381,turkey,train
bilal63_turkish_music_emotion_dataset_00000383,turkey,train
bilal63_turkish_music_emotion_dataset_00000385,turkey,train
bilal63_turkish_music_emotion_dataset_00000386,turkey,train
bilal63_turkish_music_emotion_dataset_00000388,turkey,train
bilal63_turkish_music_emotion_dataset_00000389,turkey,train
bilal63_turkish_music_emotion_dataset_00000390,turkey,train
bilal63_turkish_music_emotion_dataset_00000391,turkey,train
bilal63_turkish_music_emotion_dataset_00000392,turkey,train
bilal63_turkish_music_emotion_dataset_00000394,turkey,train
bilal63_turkish_music_emotion_dataset_00000395,turkey,train
bilal63_turkish_music_emotion_dataset_00000397,turkey,train
bilal63_turkish_music_emotion_dataset_00000398,turkey,train
bilal63_turkish_music_emotion_dataset_00000399,turkey,train
ccmusic-database_erhu_playing_tech_00000000,china,train
ccmusic-database_erhu_playing_tech_00000002,china,train
ccmusic-database_erhu_playing_tech_00000003,china,train
ccmusic-database_erhu_playing_tech_00000004,china,train
ccmusic-database_erhu_playing_tech_00000005,china,train
ccmusic-database_erhu_playing_tech_00000007,china,train
ccmusic-database_erhu_playing_tech_00000008,china,train
ccmusic-database_erhu_playing_tech_00000009,china,train
ccmusic-database_erhu_playing_tech_00000011,china,train
ccmusic-database_erhu_playing_tech_00000012,china,train
ccmusic-database_erhu_playing_tech_00000013,china,train
ccmusic-database_erhu_playing_tech_00000018,china,train
ccmusic-database_erhu_playing_tech_00000019,china,train
ccmusic-database_erhu_playing_tech_00000020,china,train
ccmusic-database_erhu_playing_tech_00000021,china,train
ccmusic-database_erhu_playing_tech_00000024,china,train
ccmusic-database_erhu_playing_tech_00000025,china,train
ccmusic-database_erhu_playing_tech_00000026,china,train
ccmusic-database_erhu_playing_tech_00000027,china,train
ccmusic-database_erhu_playing_tech_00000028,china,train
ccmusic-database_erhu_playing_tech_00000029,china,train
ccmusic-database_erhu_playing_tech_00000030,china,train
ccmusic-database_erhu_playing_tech_00000032,china,train
ccmusic-database_erhu_playing_tech_00000033,china,train
ccmusic-database_erhu_playing_tech_00000037,china,train
ccmusic-database_erhu_playing_tech_00000038,china,train
ccmusic-database_erhu_playing_tech_00000039,china,train
ccmusic-database_erhu_playing_tech_00000040,china,train
ccmusic-database_erhu_playing_tech_00000044,china,train
ccmusic-database_erhu_playing_tech_00000045,china,train
ccmusic-database_erhu_playing_tech_00000046,china,train
ccmusic-database_erhu_playing_tech_00000047,china,train
ccmusic-database_erhu_playing_tech_00000048,china,train
ccmusic-database_erhu_playing_tech_00000050,china,train
ccmusic-database_erhu_playing_tech_00000051,china,train
ccmusic-database_erhu_playing_tech_00000052,china,train
ccmusic-database_erhu_playing_tech_00000053,china,train
ccmusic-database_erhu_playing_tech_00000054,china,train
ccmusic-database_erhu_playing_tech_00000055,china,train
ccmusic-database_erhu_playing_tech_00000056,china,train
ccmusic-database_erhu_playing_tech_00000058,china,train
ccmusic-database_erhu_playing_tech_00000059,china,train
ccmusic-database_erhu_playing_tech_00000060,china,train
ccmusic-database_erhu_playing_tech_00000061,china,train
ccmusic-database_erhu_playing_tech_00000062,china,train
ccmusic-database_erhu_playing_tech_00000064,china,train
ccmusic-database_erhu_playing_tech_00000065,china,train
ccmusic-database_erhu_playing_tech_00000066,china,train
ccmusic-database_erhu_playing_tech_00000067,china,train
ccmusic-database_erhu_playing_tech_00000068,china,train
ccmusic-database_erhu_playing_tech_00000070,china,train
ccmusic-database_erhu_playing_tech_00000071,china,train
ccmusic-database_erhu_playing_tech_00000072,china,train
ccmusic-database_erhu_playing_tech_00000073,china,train
ccmusic-database_erhu_playing_tech_00000075,china,train
ccmusic-database_erhu_playing_tech_00000077,china,train
ccmusic-database_erhu_playing_tech_00000078,china,train
ccmusic-database_erhu_playing_tech_00000079,china,train
ccmusic-database_erhu_playing_tech_00000080,china,train
ccmusic-database_erhu_playing_tech_00000081,china,train
ccmusic-database_erhu_playing_tech_00000082,china,train
ccmusic-database_erhu_playing_tech_00000083,china,train
ccmusic-database_erhu_playing_tech_00000084,china,train
ccmusic-database_erhu_playing_tech_00000085,china,train
ccmusic-database_erhu_playing_tech_00000086,china,train
ccmusic-database_erhu_playing_tech_00000087,china,train
ccmusic-database_erhu_playing_tech_00000088,china,train
ccmusic-database_erhu_playing_tech_00000089,china,train
ccmusic-database_erhu_playing_tech_00000090,china,train
ccmusic-database_erhu_playing_tech_00000091,china,train
ccmusic-database_erhu_playing_tech_00000092,china,train
ccmusic-database_erhu_playing_tech_00000093,china,train
ccmusic-database_erhu_playing_tech_00000094,china,train
ccmusic-database_erhu_playing_tech_00000095,china,train
ccmusic-database_erhu_playing_tech_00000096,china,train
ccmusic-database_erhu_playing_tech_00000098,china,train
ccmusic-database_erhu_playing_tech_00000099,china,train
ccmusic-database_erhu_playing_tech_00000100,china,train
ccmusic-database_erhu_playing_tech_00000101,china,train
ccmusic-database_erhu_playing_tech_00000103,china,train
ccmusic-database_erhu_playing_tech_00000104,china,train
ccmusic-database_erhu_playing_tech_00000106,china,train
ccmusic-database_erhu_playing_tech_00000107,china,train
ccmusic-database_erhu_playing_tech_00000108,china,train
ccmusic-database_erhu_playing_tech_00000111,china,train
ccmusic-database_erhu_playing_tech_00000112,china,train
ccmusic-database_erhu_playing_tech_00000114,china,train
ccmusic-database_erhu_playing_tech_00000115,china,train
ccmusic-database_erhu_playing_tech_00000118,china,train
ccmusic-database_erhu_playing_tech_00000119,china,train
ccmusic-database_erhu_playing_tech_00000120,china,train
ccmusic-database_erhu_playing_tech_00000121,china,train
ccmusic-database_erhu_playing_tech_00000123,china,train
ccmusic-database_erhu_playing_tech_00000124,china,train
ccmusic-database_erhu_playing_tech_00000126,china,train
ccmusic-database_erhu_playing_tech_00000127,china,train
ccmusic-database_erhu_playing_tech_00000128,china,train
ccmusic-database_erhu_playing_tech_00000130,china,train
ccmusic-database_erhu_playing_tech_00000131,china,train
ccmusic-database_erhu_playing_tech_00000132,china,train
ccmusic-database_erhu_playing_tech_00000133,china,train
ccmusic-database_erhu_playing_tech_00000134,china,train
ccmusic-database_erhu_playing_tech_00000135,china,train
ccmusic-database_erhu_playing_tech_00000138,china,train
ccmusic-database_erhu_playing_tech_00000140,china,train
ccmusic-database_erhu_playing_tech_00000142,china,train
ccmusic-database_erhu_playing_tech_00000143,china,train
ccmusic-database_erhu_playing_tech_00000144,china,train
ccmusic-database_erhu_playing_tech_00000145,china,train
ccmusic-database_erhu_playing_tech_00000146,china,train
ccmusic-database_erhu_playing_tech_00000147,china,train
ccmusic-database_erhu_playing_tech_00000148,china,train
ccmusic-database_erhu_playing_tech_00000149,china,train
ccmusic-database_erhu_playing_tech_00000150,china,train
ccmusic-database_erhu_playing_tech_00000151,china,train
ccmusic-database_erhu_playing_tech_00000152,china,train
ccmusic-database_erhu_playing_tech_00000153,china,train
ccmusic-database_erhu_playing_tech_00000154,china,train
ccmusic-database_erhu_playing_tech_00000155,china,train
ccmusic-database_erhu_playing_tech_00000156,china,train
ccmusic-database_erhu_playing_tech_00000158,china,train
ccmusic-database_erhu_playing_tech_00000159,china,train
ccmusic-database_erhu_playing_tech_00000161,china,train
ccmusic-database_erhu_playing_tech_00000162,china,train
ccmusic-database_erhu_playing_tech_00000164,china,train
ccmusic-database_erhu_playing_tech_00000165,china,train
ccmusic-database_erhu_playing_tech_00000166,china,train
ccmusic-database_erhu_playing_tech_00000168,china,train
ccmusic-database_erhu_playing_tech_00000169,china,train
ccmusic-database_erhu_playing_tech_00000170,china,train
ccmusic-database_erhu_playing_tech_00000171,china,train
ccmusic-database_erhu_playing_tech_00000172,china,train
ccmusic-database_erhu_playing_tech_00000173,china,train
ccmusic-database_erhu_playing_tech_00000174,china,train
ccmusic-database_erhu_playing_tech_00000176,china,train
ccmusic-database_erhu_playing_tech_00000178,china,train
ccmusic-database_erhu_playing_tech_00000179,china,train
ccmusic-database_erhu_playing_tech_00000180,china,train
ccmusic-database_erhu_playing_tech_00000181,china,train
ccmusic-database_erhu_playing_tech_00000183,china,train
ccmusic-database_erhu_playing_tech_00000184,china,train
ccmusic-database_erhu_playing_tech_00000185,china,train
ccmusic-database_erhu_playing_tech_00000186,china,train
ccmusic-database_erhu_playing_tech_00000187,china,train
ccmusic-database_erhu_playing_tech_00000188,china,train
ccmusic-database_erhu_playing_tech_00000189,china,train
ccmusic-database_erhu_playing_tech_00000191,china,train
ccmusic-database_erhu_playing_tech_00000192,china,train
ccmusic-database_erhu_playing_tech_00000193,china,train
ccmusic-database_erhu_playing_tech_00000196,china,train
ccmusic-database_erhu_playing_tech_00000197,china,train
ccmusic-database_erhu_playing_tech_00000198,china,train
ccmusic-database_erhu_playing_tech_00000199,china,train
ccmusic-database_erhu_playing_tech_00000200,china,train
ccmusic-database_erhu_playing_tech_00000201,china,train
ccmusic-database_erhu_playing_tech_00000202,china,train
ccmusic-database_erhu_playing_tech_00000203,china,train
ccmusic-database_erhu_playing_tech_00000204,china,train
ccmusic-database_erhu_playing_tech_00000205,china,train
ccmusic-database_erhu_playing_tech_00000206,china,train
ccmusic-database_erhu_playing_tech_00000207,china,train
ccmusic-database_erhu_playing_tech_00000209,china,train
ccmusic-database_erhu_playing_tech_00000210,china,train
ccmusic-database_erhu_playing_tech_00000211,china,train
ccmusic-database_erhu_playing_tech_00000213,china,train
ccmusic-database_erhu_playing_tech_00000214,china,train
ccmusic-database_erhu_playing_tech_00000215,china,train
ccmusic-database_erhu_playing_tech_00000216,china,train
ccmusic-database_erhu_playing_tech_00000217,china,train
ccmusic-database_erhu_playing_tech_00000218,china,train
ccmusic-database_erhu_playing_tech_00000219,china,train
ccmusic-database_erhu_playing_tech_00000220,china,train
ccmusic-database_erhu_playing_tech_00000221,china,train
ccmusic-database_erhu_playing_tech_00000222,china,train
ccmusic-database_erhu_playing_tech_00000225,china,train
ccmusic-database_erhu_playing_tech_00000226,china,train
ccmusic-database_erhu_playing_tech_00000227,china,train
ccmusic-database_erhu_playing_tech_00000228,china,train
ccmusic-database_erhu_playing_tech_00000229,china,train
ccmusic-database_erhu_playing_tech_00000230,china,train
