track_id,culture,split
bilal63_turkish_music_emotion_dataset_00000063,turkey,train
bilal63_turkish_music_emotion_dataset_00000065,turkey,train
bilal63_turkish_music_emotion_dataset_00000066,turkey,train
bilal63_turkish_music_emotion_dataset_00000067,turkey,train
bilal63_turkish_music_emotion_dataset_00000068,turkey,train
bilal63_turkish_music_emotion_dataset_00000070,turkey,train
bilal63_turkish_music_emotion_dataset_00000071,turkey,train
bilal63_turkish_music_emotion_dataset_00000072,turkey,train
bilal63_turkish_music_emotion_dataset_00000073,turkey,train
bilal63_turkish_music_emotion_dataset_00000074,turkey,train
bilal63_turkish_music_emotion_dataset_00000075,turkey,train
bilal63_turkish_music_emotion_dataset_00000076,turkey,train
bilal63_turkish_music_emotion_dataset_00000077,turkey,train
bilal63_turkish_music_emotion_dataset_00000078,turkey,train
bilal63_turkish_music_emotion_dataset_00000079,turkey,train
bilal63_turkish_music_emotion_dataset_00000080,turkey,train
bilal63_turkish_music_emotion_dataset_00000083,turkey,train
bilal63_turkish_music_emotion_dataset_00000084,turkey,train
bilal63_turkish_music_emotion_dataset_00000086,turkey,train
bilal63_turkish_music_emotion_dataset_00000087,turkey,train
bilal63_turkish_music_emotion_dataset_00000088,turkey,train
bilal63_turkish_music_emotion_dataset_00000089,turkey,train
bilal63_turkish_music_emotion_dataset_00000090,turkey,train
bilal63_turkish_music_emotion_dataset_00000091,turkey,train
bilal63_turkish_music_emotion_dataset_00000092,turkey,train
bilal63_turkish_music_emotion_dataset_00000094,turkey,train
bilal63_turkish_music_emotion_dataset_00000095,turkey,train
bilal63_turkish_music_emotion_dataset_00000096,turkey,train
bilal63_turkish_music_emotion_dataset_00000097,turkey,train
bilal63_turkish_music_emotion_dataset_00000098,turkey,train
bilal63_turkish_music_emotion_dataset_00000100,turkey,train
bilal63_turkish_music_emotion_dataset_00000102,turkey,train
bilal63_turkish_music_emotion_dataset_00000103,turkey,train
bilal63_turkish_music_emotion_dataset_00000104,turkey,train
bilal63_turkish_music_emotion_dataset_00000105,turkey,train
bilal63_turkish_music_emotion_dataset_00000106,turkey,train
bilal63_turkish_music_emotion_dataset_00000107,turkey,train
bilal63_turkish_music_emotion_dataset_00000108,turkey,train
bilal63_turkish_music_emotion_dataset_00000110,turkey,train
bilal63_turkish_music_emotion_dataset_00000111,turkey,train
bilal63_turkish_music_emotion_dataset_00000112,turkey,train
bilal63_turkish_music_emotion_dataset_00000113,turkey,train
bilal63_turkish_music_emotion_dataset_00000115,turkey,train
bilal63_turkish_music_emotion_dataset_00000116,turkey,train
bilal63_turkish_music_emotion_dataset_00000117,turkey,train
bilal63_turkish_music_emotion_dataset_00000118,turkey,train
bilal63_turkish_music_emotion_dataset_00000120,turkey,train
bilal63_turkish_music_emotion_dataset_00000122,turkey,train
bilal63_turkish_music_emotion_dataset_00000123,turkey,train
bilal63_turkish_music_emotion_dataset_00000124,turkey,train
bilal63_turkish_music_emotion_dataset_00000127,turkey,train
bilal63_turkish_music_emotion_dataset_00000128,turkey,train
bilal63_turkish_music_emotion_dataset_00000129,turkey,train
bilal63_turkish_music_emotion_dataset_00000130,turkey,train
bilal63_turkish_music_emotion_dataset_00000131,turkey,train
bilal63_turkish_music_emotion_dataset_00000132,turkey,train
bilal63_turkish_music_emotion_dataset_00000134,turkey,train
bilal63_turkish_music_emotion_dataset_00000135,turkey,train
bilal63_turkish_music_emotion_dataset_00000136,turkey,train
bilal63_turkish_music_emotion_dataset_00000137,turkey,train
bilal63_turkish_music_emotion_dataset_00000140,turkey,train
bilal63_turkish_music_emotion_dataset_00000142,turkey,train
bilal63_turkish_music_emotion_dataset_00000143,turkey,train
bilal63_turkish_music_emotion_dataset_00000144,turkey,train
bilal63_turkish_music_emotion_dataset_00000145,turkey,train
bilal63_turkish_music_emotion_dataset_00000146,turkey,train
bilal63_turkish_music_emotion_dataset_00000147,turkey,train
bilal63_turkish_music_emotion_dataset_00000148,turkey,train
bilal63_turkish_music_emotion_dataset_00000150,turkey,train
bilal63_turkish_music_emotion_dataset_00000151,turkey,train
bilal63_turkish_music_emotion_dataset_00000152,turkey,train
bilal63_turkish_music_emotion_dataset_00000153,turkey,train
bilal63_turkish_music_emotion_dataset_00000154,turkey,train
bilal63_turkish_music_emotion_dataset_00000156,turkey,train
bilal63_turkish_music_emotion_dataset_00000158,turkey,train
bilal63_turkish_music_emotion_dataset_00000159,turkey,train
ccmusic-database_erhu_playing_tech_00000000,china,train
ccmusic-database_erhu_playing_tech_00000001,china,train
ccmusic-database_erhu_playing_tech_00000002,china,train
ccmusic-database_erhu_playing_tech_00000003,china,train
ccmusic-database_erhu_playing_tech_00000004,china,train
ccmusic-database_erhu_playing_tech_00000005,china,train
ccmusic-database_erhu_playing_tech_00000007,china,train
ccmusic-database_erhu_playing_tech_00000008,china,train
ccmusic-database_erhu_playing_tech_00000009,china,train
ccmusic-database_erhu_playing_tech_00000010,china,train
ccmusic-database_erhu_playing_tech_00000011,china,train
ccmusic-database_erhu_playing_tech_00000012,china,train
ccmusic-database_erhu_playing_tech_00000013,china,train
ccmusic-database_erhu_playing_tech_00000017,china,train
ccmusic-database_erhu_playing_tech_00000018,china,train
ccmusic-database_erhu_playing_tech_00000020,china,train
ccmusic-database_erhu_playing_tech_00000021,china,train
ccmusic-database_erhu_playing_tech_00000024,china,train
ccmusic-database_erhu_playing_tech_00000025,china,train
ccmusic-database_erhu_playing_tech_00000026,china,train
ccmusic-database_erhu_playing_tech_00000027,china,train
ccmusic-database_erhu_playing_tech_00000028,china,train
ccmusic-database_erhu_playing_tech_00000029,china,train
ccmusic-database_erhu_playing_tech_00000032,china,train
ccmusic-database_erhu_playing_tech_00000033,china,train
ccmusic-database_erhu_playing_tech_00000037,china,train
ccmusic-database_erhu_playing_tech_00000038,china,train
ccmusic-database_erhu_playing_tech_00000039,china,train
ccmusic-database_erhu_playing_tech_00000040,china,train
ccmusic-database_erhu_playing_tech_00000042,china,train
ccmusic-database_erhu_playing_tech_00000043,china,train
ccmusic-database_erhu_playing_tech_00000045,china,train
ccmusic-database_erhu_playing_tech_00000046,china,train
ccmusic-database_erhu_playing_tech_00000048,china,train
ccmusic-database_erhu_playing_tech_00000050,china,train
ccmusic-database_erhu_playing_tech_00000051,china,train
ccmusic-database_erhu_playing_tech_00000052,china,train
ccmusic-database_erhu_playing_tech_00000053,china,train
ccmusic-database_erhu_playing_tech_00000054,china,train
ccmusic-database_erhu_playing_tech_00000055,china,train
ccmusic-database_erhu_playing_tech_00000056,china,train
ccmusic-database_erhu_playing_tech_00000057,china,train
ccmusic-database_erhu_playing_tech_00000059,china,train
ccmusic-database_erhu_playing_tech_00000061,china,train
ccmusic-database_erhu_playing_tech_00000062,china,train
ccmusic-database_erhu_playing_tech_00000063,china,train
ccmusic-database_erhu_playing_tech_00000065,china,train
ccmusic-database_erhu_playing_tech_00000066,china,train
ccmusic-database_erhu_playing_tech_00000067,china,train
ccmusic-database_erhu_playing_tech_00000068,china,train
ccmusic-database_erhu_playing_tech_00000069,china,train
ccmusic-database_erhu_playing_tech_00000070,china,train
ccmusic-database_erhu_playing_tech_00000071,china,train
ccmusic-database_erhu_playing_tech_00000072,china,train
ccmusic-database_erhu_playing_tech_00000073,china,train
ccmusic-database_erhu_playing_tech_00000074,china,train
ccmusic-database_erhu_playing_tech_00000075,china,train
ccmusic-database_erhu_playing_tech_00000076,china,train
ccmusic-database_erhu_playing_tech_00000078,china,train
ccmusic-database_erhu_playing_tech_00000079,china,train
ccmusic-database_erhu_playing_tech_00000080,china,train
ccmusic-database_erhu_playing_tech_00000081,china,train
ccmusic-database_erhu_playing_tech_00000082,china,train
ccmusic-database_erhu_playing_tech_00000083,china,train
ccmusic-database_erhu_playing_tech_00000084,china,train
ccmusic-database_erhu_playing_tech_00000085,china,train
ccmusic-database_erhu_playing_tech_00000086,china,train
ccmusic-database_erhu_playing_tech_00000087,china,train
ccmusic-database_erhu_playing_tech_00000088,china,train
ccmusic-database_erhu_playing_tech_00000089,china,train
ccmusic-database_erhu_playing_tech_00000090,china,train
ccmusic-database_erhu_playing_tech_00000091,china,train
ccmusic-database_erhu_playing_tech_00000092,china,train
ccmusic-database_erhu_playing_tech_00000093,china,train
ccmusic-database_erhu_playing_tech_00000094,china,train
ccmusic-database_erhu_playing_tech_00000095,china,train
ccmusic-database_erhu_playing_tech_00000096,china,train
ccmusic-database_erhu_playing_tech_00000098,china,train
ccmusic-database_erhu_playing_tech_00000099,china,train
ccmusic-database_erhu_playing_tech_00000100,china,train
ccmusic-database_erhu_playing_tech_00000101,china,train
ccmusic-database_erhu_playing_tech_00000103,china,train
ccmusic-database_erhu_playing_tech_00000104,china,train
ccmusic-database_erhu_playing_tech_00000105,china,train
ccmusic-database_erhu_playing_tech_00000106,china,train
ccmusic-database_erhu_playing_tech_00000107,china,train
ccmusic-database_erhu_playing_tech_00000108,china,train
ccmusic-database_erhu_playing_tech_00000111,china,train
ccmusic-database_erhu_playing_tech_00000112,china,train
ccmusic-database_erhu_playing_tech_00000114,china,train
ccmusic-database_erhu_playing_tech_00000115,china,train
ccmusic-database_erhu_playing_tech_00000116,china,train
ccmusic-database_erhu_playing_tech_00000117,china,train
ccmusic-database_erhu_playing_tech_00000118,china,train
ccmusic-database_erhu_playing_tech_00000119,china,train
ccmusic-database_erhu_playing_tech_00000120,china,train
ccmusic-database_erhu_playing_tech_00000121,china,train
ccmusic-database_erhu_playing_tech_00000122,china,train
ccmusic-database_erhu_playing_tech_00000123,china,train
ccmusic-database_erhu_playing_tech_00000124,china,train
ccmusic-database_erhu_playing_tech_00000125,china,train
ccmusic-database_erhu_playing_tech_00000126,china,train
ccmusic-database_erhu_playing_tech_00000127,china,train
ccmusic-database_erhu_playing_tech_00000128,china,train
ccmusic-database_erhu_playing_tech_00000129,china,train
ccmusic-database_erhu_playing_tech_00000130,china,train
ccmusic-database_erhu_playing_tech_00000131,china,train
ccmusic-database_erhu_playing_tech_00000132,china,train
ccmusic-database_erhu_playing_tech_00000133,china,train
ccmusic-database_erhu_playing_tech_00000135,china,train
ccmusic-database_erhu_playing_tech_00000137,china,train
ccmusic-database_erhu_playing_tech_00000138,china,train
ccmusic-database_erhu_playing_tech_00000142,china,train
ccmusic-database_erhu_playing_tech_00000143,china,train
ccmusic-database_erhu_playing_tech_00000144,china,train
ccmusic-database_erhu_playing_tech_00000145,china,train
ccmusic-database_erhu_playing_tech_00000146,china,train
ccmusic-database_erhu_playing_tech_00000149,china,train
ccmusic-database_erhu_playing_tech_00000150,china,train
ccmusic-database_erhu_playing_tech_00000151,china,train
ccmusic-database_erhu_playing_tech_00000152,china,train
ccmusic-database_erhu_playing_tech_00000153,china,train
ccmusic-database_erhu_playing_tech_00000154,china,train
ccmusic-database_erhu_playing_tech_00000155,china,train
ccmusic-database_erhu_playing_tech_00000156,china,train
ccmusic-database_erhu_playing_tech_00000157,china,train
ccmusic-database_erhu_playing_tech_00000158,china,train
ccmusic-database_erhu_playing_tech_00000159,china,train
neerajaabhyankar_hindustani-raag-small_00000000,india,train
neerajaabhyankar_hindustani-raag-small_00000002,india,train
neerajaabhyankar_hindustani-raag-small_00000003,india,train
neerajaabhyankar_hindustani-raag-small_00000004,india,train
neerajaabhyankar_hindustani-raag-small_00000005,india,train
neerajaabhyankar_hindustani-raag-small_00000006,india,train
neerajaabhyankar_hindustani-raag-small_00000008,india,train
neerajaabhyankar_hindustani-raag-small_00000009,india,train
neerajaabhyankar_hindustani-raag-small_00000010,india,train
neerajaabhyankar_hindustani-raag-small_00000011,india,train
neerajaabhyankar_hindustani-raag-small_00000012,india,train
neerajaabhyankar_hindustani-raag-small_00000015,india,train
neerajaabhyankar_hindustani-raag-small_00000016,india,train
neerajaabhyankar_hindustani-raag-small_00000017,india,train
neerajaabhyankar_hindustani-raag-small_00000018,india,train
neerajaabhyankar_hindustani-raag-small_00000019,india,train
neerajaabhyankar_hindustani-raag-small_00000021,india,train
neerajaabhyankar_hindustani-raag-small_00000022,india,train
neerajaabhyankar_hindustani-raag-small_00000024,india,train
neerajaabhyankar_hindustani-raag-small_00000025,india,train
neerajaabhyankar_hindustani-raag-small_00000026,india,train
neerajaabhyankar_hindustani-raag-small_00000027,india,train
neerajaabhyankar_hindustani-raag-small_00000028,india,train
neerajaabhyankar_hindustani-raag-small_00000029,india,train
neerajaabhyankar_hindustani-raag-small_00000030,india,train
neerajaabhyankar_hindustani-raag-small_00000033,india,train
neerajaabhyankar_hindustani-raag-small_00000034,india,train
neerajaabhyankar_hindustani-raag-small_00000035,india,train
neerajaabhyankar_hindustani-raag-small_00000036,india,train
neerajaabhyankar_hindustani-raag-small_00000038,india,train
neerajaabhyankar_hindustani-raag-small_00000039,india,train
neerajaabhyankar_hindustani-raag-small_00000040,india,train
neerajaabhyankar_hindustani-raag-small_00000041,india,train
neerajaabhyankar_hindustani-raag-small_00000042,india,train
neerajaabhyankar_hindustani-raag-small_00000044,india,train
neerajaabhyankar_hindustani-raag-small_00000045,india,train
neerajaabhyankar_hindustani-raag-small_00000046,india,train
neerajaabhyankar_hindustani-raag-small_00000047,india,train
neerajaabhyankar_hindustani-raag-small_00000048,india,train
neerajaabhyankar_hindustani-raag-small_00000049,india,train
neerajaabhyankar_hindustani-raag-small_00000050,india,train
neerajaabhyankar_hindustani-raag-small_00000051,india,train
neerajaabhyankar_hindustani-raag-small_00000052,india,train
neerajaabhyankar_hindustani-raag-small_00000053,india,train
neerajaabhyankar_hindustani-raag-small_00000055,india,train
neerajaabhyankar_hindustani-raag-small_00000056,india,train
neerajaabhyankar_hindustani-raag-small_00000057,india,train
neerajaabhyankar_hindustani-raag-small_00000058,india,train
neerajaabhyankar_hindustani-raag-small_00000059,india,train
neerajaabhyankar_hindustani-raag-small_00000061,india,train
neerajaabhyankar_hindustani-raag-small_00000064,india,train
neerajaabhyankar_hindustani-raag-small_00000065,india,train
neerajaabhyankar_hindustani-raag-small_00000067,india,train
neerajaabhyankar_hindustani-raag-small_00000068,india,train
neerajaabhyankar_hindustani-raag-small_00000069,india,train
neerajaabhyankar_hindustani-raag-small_00000070,india,train
neerajaabhyankar_hindustani-raag-small_00000071,india,train
neerajaabhyankar_hindustani-raag-small_00000072,india,train
neerajaabhyankar_hindustani-raag-small_00000073,india,train
neerajaabhyankar_hindustani-raag-small_00000074,india,train
neerajaabhyankar_hindustani-raag-small_00000075,india,train
neerajaabhyankar_hindustani-raag-small_00000077,india,train
neerajaabhyankar_hindustani-raag-small_00000079,india,train
neerajaabhyankar_hindustani-raag-small_00000080,india,train
neerajaabhyankar_hindustani-raag-small_00000082,india,train
neerajaabhyankar_hindustani-raag-small_00000083,india,train
neerajaabhyankar_hindustani-raag-small_00000084,india,train
neerajaabhyankar_hindustani-raag-small_00000086,india,train
neerajaabhyankar_hindustani-raag-small_00000087,india,train
neerajaabhyankar_hindustani-raag-small_00000089,india,train
neerajaabhyankar_hindustani-raag-small_00000090,india,train
neerajaabhyankar_hindustani-raag-small_00000094,india,train
neerajaabhyankar_hindustani-raag-small_00000096,india,train
neerajaabhyankar_hindustani-raag-small_00000097,india,train
neerajaabhyankar_hindustani-raag-small_00000098,india,train
neerajaabhyankar_hindustani-raag-small_00000099,india,train
neerajaabhyankar_hindustani-raag-small_00000100,india,train
neerajaabhyankar_hindustani-raag-small_00000101,india,train
neerajaabhyankar_hindustani-raag-small_00000102,india,train
neerajaabhyankar_hindustani-raag-small_00000103,india,train
neerajaabhyankar_hindustani-raag-small_00000104,india,train
neerajaabhyankar_hindustani-raag-small_00000105,india,train
neerajaabhyankar_hindustani-raag-small_00000106,india,train
neerajaabhyankar_hindustani-raag-small_00000107,india,train
neerajaabhyankar_hindustani-raag-small_00000108,india,train
neerajaabhyankar_hindustani-raag-small_00000109,india,train
neerajaabhyankar_hindustani-raag-small_00000110,india,train
neerajaabhyankar_hindustani-raag-small_00000111,india,train
neerajaabhyankar_hindustani-raag-small_00000112,india,train
neerajaabhyankar_hindustani-raag-small_00000113,india,train
neerajaabhyankar_hindustani-raag-small_00000114,india,train
neerajaabhyankar_hindustani-raag-small_00000115,india,train
neerajaabhyankar_hindustani-raag-small_00000116,india,train
neerajaabhyankar_hindustani-raag-small_00000117,india,train
neerajaabhyankar_hindustani-raag-small_00000118,india,train
neerajaabhyankar_hindustani-raag-small_00000119,india,train
neerajaabhyankar_hindustani-raag-small_00000121,india,train
neerajaabhyankar_hindustani-raag-small_00000122,india,train
neerajaabhyankar_hindustani-raag-small_00000123,india,train
neerajaabhyankar_hindustani-raag-small_00000124,india,train
neerajaabhyankar_hindustani-raag-small_00000125,india,train
neerajaabhyankar_hindustani-raag-small_00000126,india,train
neerajaabhyankar_hindustani-raag-small_00000127,india,train
neerajaabhyankar_hindustani-raag-small_00000128,india,train
neerajaabhyankar_hindustani-raag-small_00000129,india,train
neerajaabhyankar_hindustani-raag-small_00000130,india,train
neerajaabhyankar_hindustani-raag-small_00000131,india,train
neerajaabhyankar_hindustani-raag-small_00000132,india,train
neerajaabhyankar_hindustani-raag-small_00000133,india,train
neerajaabhyankar_hindustani-raag-small_00000134,india,train
neerajaabhyankar_hindustani-raag-small_00000135,india,train
neerajaabhyankar_hindustani-raag-small_00000137,india,train
neerajaabhyankar_hindustani-raag-small_00000138,india,train
neerajaabhyankar_hindustani-raag-small_00000139,india,train
neerajaabhyankar_hindustani-raag-small_00000140,india,train
neerajaabhyankar_hindustani-raag-small_00000141,india,train
neerajaabhyankar_hindustani-raag-small_00000142,india,train
neerajaabhyankar_hindustani-raag-small_00000144,india,train
neerajaabhyankar_hindustani-raag-small_00000146,india,train
neerajaabhyankar_hindustani-raag-small_00000147,india,train
neerajaabhyankar_hindustani-raag-small_00000148,india,train
neerajaabhyankar_hindustani-raag-small_00000149,india,train
neerajaabhyankar_hindustani-raag-small_00000152,india,train
neerajaabhyankar_hindustani-raag-small_00000153,india,train
neerajaabhyankar_hindustani-raag-small_00000154,india,train
neerajaabhyankar_hindustani-raag-small_00000155,india,train
neerajaabhyankar_hindustani-raag-small_00000156,india,train
neerajaabhyankar_hindustani-raag-small_00000159,india,train
sanchit-gandhi_gtzan_00000000,west,train
sanchit-gandhi_gtzan_00000001,west,train
sanchit-gandhi_gtzan_00000003,west,train
sanchit-gandhi_gtzan_00000004,west,train
sanchit-gandhi_gtzan_00000005,west,train
sanchit-gandhi_gtzan_00000006,west,train
sanchit-gandhi_gtzan_00000007,west,train
sanchit-gandhi_gtzan_00000008,west,train
sanchit-gandhi_gtzan_00000010,west,train
sanchit-gandhi_gtzan_00000011,west,train
sanchit-gandhi_gtzan_00000012,west,train
sanchit-gandhi_gtzan_00000014,west,train
sanchit-gandhi_gtzan_00000016,west,train
sanchit-gandhi_gtzan_00000017,west,train
sanchit-gandhi_gtzan_00000018,west,train
sanchit-gandhi_gtzan_00000019,west,train
sanchit-gandhi_gtzan_00000020,west,train
sanchit-gandhi_gtzan_00000021,west,train
sanchit-gandhi_gtzan_00000022,west,train
sanchit-gandhi_gtzan_00000023,west,train
sanchit-gandhi_gtzan_00000024,west,train
sanchit-gandhi_gtzan_00000025,west,train
sanchit-gandhi_gtzan_00000027,west,train
sanchit-gandhi_gtzan_00000028,west,train
sanchit-gandhi_gtzan_00000029,west,train
sanchit-gandhi_gtzan_00000030,west,train
sanchit-gandhi_gtzan_00000031,west,train
sanchit-gandhi_gtzan_00000032,west,train
sanchit-gandhi_gtzan_00000034,west,train
sanchit-gandhi_gtzan_00000036,west,train
sanchit-gandhi_gtzan_00000038,west,train
sanchit-gandhi_gtzan_00000039,west,train
sanchit-gandhi_gtzan_00000040,west,train
sanchit-gandhi_gtzan_00000041,west,train
sanchit-gandhi_gtzan_00000042,west,train
sanchit-gandhi_gtzan_00000043,west,train
sanchit-gandhi_gtzan_00000044,west,train
sanchit-gandhi_gtzan_00000047,west,train
sanchit-gandhi_gtzan_00000048,west,train
sanchit-gandhi_gtzan_00000049,west,train
sanchit-gandhi_gtzan_00000050,west,train
sanchit-gandhi_gtzan_00000051,west,train
sanchit-gandhi_gtzan_00000052,west,train
sanchit-gandhi_gtzan_00000054,west,train
sanchit-gandhi_gtzan_00000055,west,train
sanchit-gandhi_gtzan_00000056,west,train
sanchit-gandhi_gtzan_00000057,west,train
sanchit-gandhi_gtzan_00000059,west,train
sanchit-gandhi_gtzan_00000060,west,train
sanchit-gandhi_gtzan_00000061,west,train
sanchit-gandhi_gtzan_00000062,west,train
sanchit-gandhi_gtzan_00000063,west,train
sanchit-gandhi_gtzan_00000065,west,train
sanchit-gandhi_gtzan_00000066,west,train
sanchit-gandhi_gtzan_00000067,west,train
sanchit-gandhi_gtzan_00000069,west,train
sanchit-gandhi_gtzan_00000071,west,train
sanchit-gandhi_gtzan_00000073,west,train
sanchit-gandhi_gtzan_00000074,west,train
sanchit-gandhi_gtzan_00000075,west,train
sanchit-gandhi_gtzan_00000076,west,train
sanchit-gandhi_gtzan_00000077,west,train
sanchit-gandhi_gtzan_00000078,west,train
sanchit-gandhi_gtzan_00000079,west,train
sanchit-gandhi_gtzan_00000080,west,train
sanchit-gandhi_gtzan_00000081,west,train
sanchit-gandhi_gtzan_00000082,west,train
sanchit-gandhi_gtzan_00000083,west,train
sanchit-gandhi_gtzan_00000084,west,train
sanchit-gandhi_gtzan_00000086,west,train
sanchit-gandhi_gtzan_00000087,west,train
sanchit-gandhi_gtzan_00000088,west,train
sanchit-gandhi_gtzan_00000089,west,train
sanchit-gandhi_gtzan_00000090,west,train
sanchit-gandhi_gtzan_00000091,west,train
sanchit-gandhi_gtzan_00000092,west,train
sanchit-gandhi_gtzan_00000093,west,train
sanchit-gandhi_gtzan_00000094,west,train
sanchit-gandhi_gtzan_00000096,west,train
sanchit-gandhi_gtzan_00000097,west,train
sanchit-gandhi_gtzan_00000098,west,train
sanchit-gandhi_gtzan_00000099,west,train
sanchit-gandhi_gtzan_00000100,west,train
sanchit-gandhi_gtzan_00000101,west,train
sanchit-gandhi_gtzan_00000102,west,train
sanchit-gandhi_gtzan_00000103,west,train
sanchit-gandhi_gtzan_00000106,west,train
sanchit-gandhi_gtzan_00000107,west,train
sanchit-gandhi_gtzan_00000109,west,train
sanchit-gandhi_gtzan_00000111,west,train
sanchit-gandhi_gtzan_00000112,west,train
sanchit-gandhi_gtzan_00000113,west,train
sanchit-gandhi_gtzan_00000114,west,train
sanchit-gandhi_gtzan_00000115,west,train
sanchit-gandhi_gtzan_00000116,west,train
sanchit-gandhi_gtzan_00000117,west,train
sanchit-gandhi_gtzan_00000120,west,train
sanchit-gandhi_gtzan_00000122,west,train
sanchit-gandhi_gtzan_00000123,west,train
sanchit-gandhi_gtzan_00000124,west,train
sanchit-gandhi_gtzan_00000125,west,train
sanchit-gandhi_gtzan_00000126,west,train
sanchit-gandhi_gtzan_00000127,west,train
sanchit-gandhi_gtzan_00000128,west,train
sanchit-gandhi_gtzan_00000129,west,train
sanchit-gandhi_gtzan_00000130,west,train
sanchit-gandhi_gtzan_00000131,west,train
sanchit-gandhi_gtzan_00000133,west,train
sanchit-gandhi_gtzan_00000134,west,train
sanchit-gandhi_gtzan_00000135,west,train
sanchit-gandhi_gtzan_00000136,west,train
sanchit-gandhi_gtzan_00000138,west,train
sanchit-gandhi_gtzan_00000139,west,train
sanchit-gandhi_gtzan_00000140,west,train
sanchit-gandhi_gtzan_00000142,west,train
sanchit-gandhi_gtzan_00000143,west,train
sanchit-gandhi_gtzan_00000145,west,train
sanchit-gandhi_gtzan_00000146,west,train
sanchit-gandhi_gtzan_00000147,west,train
sanchit-gandhi_gtzan_00000148,west,train
sanchit-gandhi_gtzan_00000149,west,train
sanchit-gandhi_gtzan_00000151,west,train
sanchit-gandhi_gtzan_00000152,west,train
sanchit-gandhi_gtzan_00000153,west,train
sanchit-gandhi_gtzan_00000154,west,train
sanchit-gandhi_gtzan_00000156,west,train
sanchit-gandhi_gtzan_00000157,west,train
sanchit-gandhi_gtzan_00000159,west,train
bilal63_turkish_music_emotion_dataset_00000013,turkey,val
bilal63_turkish_music_emotion_dataset_00000014,turkey,val
bilal63_turkish_music_emotion_dataset_00000017,turkey,val
bilal63_turkish_music_emotion_dataset_00000028,turkey,val
bilal63_turkish_music_emotion_dataset_00000054,turkey,val
bilal63_turkish_music_emotion_dataset_00000057,turkey,val
bilal63_turkish_music_emotion_dataset_00000082,turkey,val
bilal63_turkish_music_emotion_dataset_00000093,turkey,val
bilal63_turkish_music_emotion_dataset_00000099,turkey,val
bilal63_turkish_music_emotion_dataset_00000101,turkey,val
bilal63_turkish_music_emotion_dataset_00000109,turkey,val
bilal63_turkish_music_emotion_dataset_00000119,turkey,val
bilal63_turkish_music_emotion_dataset_00000121,turkey,val
bilal63_turkish_music_emotion_dataset_00000125,turkey,val
